         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices
        10,   6142.48,        10,        10,        73,1.77701e+06,      1102,   839.945,      2636,   222.593,       919,   60948.3,       603,     60357,       690,        70,       202,         0,         0,   916.418,      1258,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   9999.43,        22,        25,       233,1.62606e+06,      1117,   3162.63,      8417,   1417.25,      6189,    338624,      2458,    335710,      3100,       301,      1130,         0,         0,   4261.82,      5376,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   13397.1,        45,        51,       607,1.59237e+06,      1142,   7321.11,     16719,   5196.35,     22196,    909682,      5406,    902257,      7873,       617,      3497,         0,         0,   9893.81,     11926,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1944.64,         1,         1,         4,    426682,      1269,    67.606,       203,     6.279,        17,   921.266,        19,       911,         9,         5,         0,         0,         0,    12.512,        19,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,    4287.9,         6,         6,        29,1.77674e+06,      1097,   421.718,      1181,    97.048,       321,     23556,       222,     23361,       225,        34,        61,         0,         0,   303.127,       420,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5034.84,        10,        10,        60,1.74689e+06,      1102,   809.583,      1789,   145.353,       548,   43487.5,       344,     43126,       388,        57,       144,         0,         0,    641.63,       874,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   8520.87,        27,        27,       206,1.78983e+06,      1117,   2159.27,      5694,   827.965,      3595,    185872,      1312,    184318,      1749,       198,       757,         0,         0,   3122.97,      3765,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   12702.8,        51,        51,       521,1.32391e+06,      1142,   5702.42,     13383,   3365.71,     14440,    603788,      4257,    598127,      6057,       552,      2704,         0,         0,   8613.78,      9741,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   3562.66,         1,         1,         7,1.18206e+06,      1093,    248.15,       726,    28.726,        90,   3509.56,        40,      3485,        27,         7,         0,         0,         0,    25.133,        25,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,    4492.9,         5,         5,        33,1.39667e+06,      1097,   426.484,      1214,    88.455,       337,     25205,       195,     25033,       182,        32,        37,         0,         0,    188.87,       259,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,    5309.3,        10,        10,        68,1.22171e+06,      1102,   645.577,      1827,   186.417,       803,   52620.3,       382,     52266,       417,        57,       133,         0,         0,   494.179,       708,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   8607.92,        22,        25,       200,1.20542e+06,      1117,   2241.75,      5803,   856.512,      3808,    220695,      1538,    218986,      1902,       213,       727,         0,         0,   2765.12,      3463,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   11611.4,        50,        52,       457, 1.199e+06,      1142,   4510.44,     11882,    3249.8,     14645,    558921,      3839,    553927,      5227,       498,      2224,         0,         0,   6744.62,      8566,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   3035.83,         1,         1,         4,1.00053e+06,      3720,   139.872,       474,    45.908,       160,   8005.56,        87,      7942,        68,        10,         0,         0,         0,        14,        20,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   3733.76,         4,         5,        31,1.00198e+06,      4320,   236.705,       744,    67.781,       257,     24206,       196,     24026,       185,        23,        33,         0,         0,   201.599,       261,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   6942.71,        10,        11,        77,1.25252e+06,      1102,   1102.22,      3265,     327.3,      1350,    110546,       796,    109797,       850,        96,       220,         0,         0,   1150.81,      1596,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   9843.43,        22,        30,       243,2.02657e+06,      1117,   3152.35,      7828,   1402.91,      6614,    337515,      2136,    335058,      2659,       277,       976,         0,         0,   3769.61,      4902,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,     13334,        52,        52,       588,1.32351e+06,      1142,   6436.61,     15982,   4354.52,     19435,    808304,      4804,    801595,      7074,       583,      3232,         0,         0,    9315.3,     11501,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   644.647,         1,         1,         2,    455387,      1749,     7.027,        18,     1.026,         5,   123.012,         8,       120,         3,         0,         0,         0,         0,     3.343,         8,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
