         k,      dist,      rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   57.1949,         2,         4,         0,         0,   163.972,       255,    42.089,       104,    722.75,      1309,   794.379,      1309,    2442.7,        56,      2385,        36,         0,         0,   2408.78,        56,      2355,        36,        14,     8.292,        53,   22016.1,     27283,     23223,     51413,        63,       157
         1,   31.0644,         1,         2,         0,         0,    208.86,       236,    59.304,        85,    13.677,        10,     1.798,        10,   386.417,        12,       372,         5,         0,         0,   381.599,        12,       368,         5,         2,     4.474,        29,   22016.1,     27283,     23223,     51413,        63,       157
         1,   9.21954,         1,         2,         0,         0,    92.411,       179,     4.537,        17,    11.953,         4,     0.033,         4,   132.779,         7,       130,         2,         0,         0,   116.127,         7,       113,         2,         0,     0.115,        12,   22016.1,     27283,     23223,     51413,        63,       157
         1,   153.291,         1,        11,         0,         0,   268.872,       471,   188.013,       417,   4937.36,     10042,   6127.75,     10042,   18274.4,       256,     17880,       201,         0,         0,   17961.6,       256,     17618,       201,        33,     7.116,        44,   22016.1,     27283,     23223,     51413,        63,       157
         1,   57.7844,         2,         3,         0,         0,   883.407,      1103,   250.609,       509,   653.753,      1188,   582.201,      1188,   3082.73,        54,      3016,        28,         0,         0,   2632.43,        54,      2585,        28,        20,    21.307,       133,   22016.1,     27283,     23223,     51413,        63,       157
         1,   44.3847,         1,         2,         0,         0,    95.516,       105,    40.021,        71,    14.581,        12,     2.445,        12,   486.702,        14,       471,         6,         0,         0,   481.371,        14,       466,         6,         3,     6.222,        28,   22016.1,     27283,     23223,     51413,        63,       157
         1,   14.3178,         1,         2,         0,         0,   145.123,       334,     1.994,        13,     12.54,         6,     0.182,         6,   114.017,         9,       110,         2,         0,         0,   111.567,         9,       108,         2,         0,    26.136,       241,   22016.1,     27283,     23223,     51413,        63,       157
         1,   52.5547,         3,         2,         0,         0,    91.107,       196,    20.678,        57,   215.893,       420,   140.563,       420,   3001.49,        41,      2961,        32,         0,         0,   2918.99,        41,      2876,        32,         4,    10.618,        59,   22016.1,     27283,     23223,     51413,        63,       157
         1,   136.109,         6,         4,         0,         0,   225.147,       374,   102.544,       233,   1856.88,      4931,    1846.7,      4931,   13818.3,       143,     13617,       129,         0,         0,   14355.1,       143,     14158,       129,         9,    22.574,        95,   22016.1,     27283,     23223,     51413,        63,       157
         1,     12.53,         1,         2,         0,         0,   132.859,       269,      6.62,        18,    12.708,         6,     0.235,         6,   164.126,         8,       160,         2,         0,         0,   162.494,         8,       159,         2,         0,     3.434,        43,   22016.1,     27283,     23223,     51413,        63,       157
         1,   30.1496,         1,         2,         0,         0,    96.798,       203,    23.241,        57,     13.96,        11,     1.585,        11,   346.342,        13,       337,         5,         0,         0,   342.779,        13,       334,         5,         3,     8.235,        47,   22016.1,     27283,     23223,     51413,        63,       157
         1,   57.4452,         3,         3,         0,         0,   372.295,       492,    77.521,       147,   725.069,      1273,   608.634,      1273,   2709.79,        50,      2658,        30,         0,         0,   2446.01,        50,      2402,        30,        14,    19.378,       131,   22016.1,     27283,     23223,     51413,        63,       157
         1,   27.7849,         1,         2,         0,         0,      43.3,        82,    10.343,        34,    12.468,         7,     0.219,         7,   154.353,        10,       149,         3,         0,         0,   215.346,        10,       211,         3,         1,     0.993,        25,   22016.1,     27283,     23223,     51413,        63,       157
